INPUT_TABLE
Variable ID
GHGLink_start

"region","linked-ghg-policy","price-adjust-year","price-adjust","demand-adjust-year","demand-adjust","market","linked-policy","price-unit","output-unit"
"South Africa","CO2",2020,1,2020,3.666666667,"South Africa","GHG","1990$/tC","MTC"
"South Africa","CH4",2020,0,2020,25,"South Africa","GHG","1990$/tCH4","TgCH4"
"South Africa","N2O",2020,0,2020,298,"South Africa","GHG","1990$/tN2O","TgN2O"
"South Africa","C2F6",2020,0,2020,12.2,"South Africa","GHG","1990$/tC2F6","GgC2F6"
"South Africa","CF4",2020,0,2020,7.39,"South Africa","GHG","1990$/tCF4","GgCF4"
"South Africa","HFC125",2020,0,2020,3.5,"South Africa","GHG","1990$/GgHFC125","GgHFC125"
"South Africa","HFC134a",2020,0,2020,1.43,"South Africa","GHG","1990$/GgHFC134a","GgHFC134a"
"South Africa","HFC245fa",2020,0,2020,1.03,"South Africa","GHG","1990$/GgHFC245fa","GgHFC245fa"
"South Africa","SF6",2020,0,2020,22.8,"South Africa","GHG","1990$/tSF6","GgSF6"
"South Africa","CH4_AWB",2020,0,2020,25,"South Africa","GHG","1990$/tCH4","TgCH4"
"South Africa","CH4_AGR",2020,0,2020,25,"South Africa","GHG","1990$/tCH4","TgCH4"
"South Africa","N2O_AWB",2020,0,2020,298,"South Africa","GHG","1990$/tN2O","TgN2O"
"South Africa","N2O_AGR",2020,0,2020,298,"South Africa","GHG","1990$/tN2O","TgN2O"
"South Africa","CO2_LUC",2020,0.01,2020,3.666666667,"South Africa","GHG","1990$/tC","MTC"
"South Africa","HFC143a",2020,0,2020,4.47,"South Africa","GHG","1990$/GgHFC143a","GgHFC143a"
"South Africa","HFC152a",2020,0,2020,0.124,"South Africa","GHG","1990$/GgHFC152a","GgHFC152a"
"South Africa","HFC227ea",2020,0,2020,3.22,"South Africa","GHG","1990$/GgHFC227ea","GgHFC227ea"
"South Africa","HFC23",2020,0,2020,14.8,"South Africa","GHG","1990$/GgHFC23","GgHFC23"
"South Africa","HFC236fa",2020,0,2020,9.81,"South Africa","GHG","1990$/GgHFC23fa","GgHFC23fa"
"South Africa","HFC32",2020,0,2020,0.675,"South Africa","GHG","1990$/GgHFC32","GgHFC32"
"South Africa","HFC365mfc",2020,0,2020,0.794,"South Africa","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
"South America_Northern","CO2",2020,1,2020,3.666666667,"South America_Northern","GHG","1990$/tC","MTC"
"South America_Northern","CH4",2020,0,2020,25,"South America_Northern","GHG","1990$/tCH4","TgCH4"
"South America_Northern","N2O",2020,0,2020,298,"South America_Northern","GHG","1990$/tN2O","TgN2O"
"South America_Northern","C2F6",2020,0,2020,12.2,"South America_Northern","GHG","1990$/tC2F6","GgC2F6"
"South America_Northern","CF4",2020,0,2020,7.39,"South America_Northern","GHG","1990$/tCF4","GgCF4"
"South America_Northern","HFC125",2020,0,2020,3.5,"South America_Northern","GHG","1990$/GgHFC125","GgHFC125"
"South America_Northern","HFC134a",2020,0,2020,1.43,"South America_Northern","GHG","1990$/GgHFC134a","GgHFC134a"
"South America_Northern","HFC245fa",2020,0,2020,1.03,"South America_Northern","GHG","1990$/GgHFC245fa","GgHFC245fa"
"South America_Northern","SF6",2020,0,2020,22.8,"South America_Northern","GHG","1990$/tSF6","GgSF6"
"South America_Northern","CH4_AWB",2020,0,2020,25,"South America_Northern","GHG","1990$/tCH4","TgCH4"
"South America_Northern","CH4_AGR",2020,0,2020,25,"South America_Northern","GHG","1990$/tCH4","TgCH4"
"South America_Northern","N2O_AWB",2020,0,2020,298,"South America_Northern","GHG","1990$/tN2O","TgN2O"
"South America_Northern","N2O_AGR",2020,0,2020,298,"South America_Northern","GHG","1990$/tN2O","TgN2O"
"South America_Northern","CO2_LUC",2020,0.01,2020,3.666666667,"South America_Northern","GHG","1990$/tC","MTC"
"South America_Northern","HFC143a",2020,0,2020,4.47,"South America_Northern","GHG","1990$/GgHFC143a","GgHFC143a"
"South America_Northern","HFC152a",2020,0,2020,0.124,"South America_Northern","GHG","1990$/GgHFC152a","GgHFC152a"
"South America_Northern","HFC227ea",2020,0,2020,3.22,"South America_Northern","GHG","1990$/GgHFC227ea","GgHFC227ea"
"South America_Northern","HFC23",2020,0,2020,14.8,"South America_Northern","GHG","1990$/GgHFC23","GgHFC23"
"South America_Northern","HFC236fa",2020,0,2020,9.81,"South America_Northern","GHG","1990$/GgHFC23fa","GgHFC23fa"
"South America_Northern","HFC32",2020,0,2020,0.675,"South America_Northern","GHG","1990$/GgHFC32","GgHFC32"
"South America_Northern","HFC365mfc",2020,0,2020,0.794,"South America_Northern","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
"South America_Southern","CO2",2020,1,2020,3.666666667,"South America_Southern","GHG","1990$/tC","MTC"
"South America_Southern","CH4",2020,0,2020,25,"South America_Southern","GHG","1990$/tCH4","TgCH4"
"South America_Southern","N2O",2020,0,2020,298,"South America_Southern","GHG","1990$/tN2O","TgN2O"
"South America_Southern","C2F6",2020,0,2020,12.2,"South America_Southern","GHG","1990$/tC2F6","GgC2F6"
"South America_Southern","CF4",2020,0,2020,7.39,"South America_Southern","GHG","1990$/tCF4","GgCF4"
"South America_Southern","HFC125",2020,0,2020,3.5,"South America_Southern","GHG","1990$/GgHFC125","GgHFC125"
"South America_Southern","HFC134a",2020,0,2020,1.43,"South America_Southern","GHG","1990$/GgHFC134a","GgHFC134a"
"South America_Southern","HFC245fa",2020,0,2020,1.03,"South America_Southern","GHG","1990$/GgHFC245fa","GgHFC245fa"
"South America_Southern","SF6",2020,0,2020,22.8,"South America_Southern","GHG","1990$/tSF6","GgSF6"
"South America_Southern","CH4_AWB",2020,0,2020,25,"South America_Southern","GHG","1990$/tCH4","TgCH4"
"South America_Southern","CH4_AGR",2020,0,2020,25,"South America_Southern","GHG","1990$/tCH4","TgCH4"
"South America_Southern","N2O_AWB",2020,0,2020,298,"South America_Southern","GHG","1990$/tN2O","TgN2O"
"South America_Southern","N2O_AGR",2020,0,2020,298,"South America_Southern","GHG","1990$/tN2O","TgN2O"
"South America_Southern","CO2_LUC",2020,0.01,2020,3.666666667,"South America_Southern","GHG","1990$/tC","MTC"
"South America_Southern","HFC143a",2020,0,2020,4.47,"South America_Southern","GHG","1990$/GgHFC143a","GgHFC143a"
"South America_Southern","HFC152a",2020,0,2020,0.124,"South America_Southern","GHG","1990$/GgHFC152a","GgHFC152a"
"South America_Southern","HFC227ea",2020,0,2020,3.22,"South America_Southern","GHG","1990$/GgHFC227ea","GgHFC227ea"
"South America_Southern","HFC23",2020,0,2020,14.8,"South America_Southern","GHG","1990$/GgHFC23","GgHFC23"
"South America_Southern","HFC236fa",2020,0,2020,9.81,"South America_Southern","GHG","1990$/GgHFC23fa","GgHFC23fa"
"South America_Southern","HFC32",2020,0,2020,0.675,"South America_Southern","GHG","1990$/GgHFC32","GgHFC32"
"South America_Southern","HFC365mfc",2020,0,2020,0.794,"South America_Southern","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
"South Asia","CO2",2020,1,2020,3.666666667,"South Asia","GHG","1990$/tC","MTC"
"South Asia","CH4",2020,0,2020,25,"South Asia","GHG","1990$/tCH4","TgCH4"
"South Asia","N2O",2020,0,2020,298,"South Asia","GHG","1990$/tN2O","TgN2O"
"South Asia","C2F6",2020,0,2020,12.2,"South Asia","GHG","1990$/tC2F6","GgC2F6"
"South Asia","CF4",2020,0,2020,7.39,"South Asia","GHG","1990$/tCF4","GgCF4"
"South Asia","HFC125",2020,0,2020,3.5,"South Asia","GHG","1990$/GgHFC125","GgHFC125"
"South Asia","HFC134a",2020,0,2020,1.43,"South Asia","GHG","1990$/GgHFC134a","GgHFC134a"
"South Asia","HFC245fa",2020,0,2020,1.03,"South Asia","GHG","1990$/GgHFC245fa","GgHFC245fa"
"South Asia","SF6",2020,0,2020,22.8,"South Asia","GHG","1990$/tSF6","GgSF6"
"South Asia","CH4_AWB",2020,0,2020,25,"South Asia","GHG","1990$/tCH4","TgCH4"
"South Asia","CH4_AGR",2020,0,2020,25,"South Asia","GHG","1990$/tCH4","TgCH4"
"South Asia","N2O_AWB",2020,0,2020,298,"South Asia","GHG","1990$/tN2O","TgN2O"
"South Asia","N2O_AGR",2020,0,2020,298,"South Asia","GHG","1990$/tN2O","TgN2O"
"South Asia","CO2_LUC",2020,0.01,2020,3.666666667,"South Asia","GHG","1990$/tC","MTC"
"South Asia","HFC143a",2020,0,2020,4.47,"South Asia","GHG","1990$/GgHFC143a","GgHFC143a"
"South Asia","HFC152a",2020,0,2020,0.124,"South Asia","GHG","1990$/GgHFC152a","GgHFC152a"
"South Asia","HFC227ea",2020,0,2020,3.22,"South Asia","GHG","1990$/GgHFC227ea","GgHFC227ea"
"South Asia","HFC23",2020,0,2020,14.8,"South Asia","GHG","1990$/GgHFC23","GgHFC23"
"South Asia","HFC236fa",2020,0,2020,9.81,"South Asia","GHG","1990$/GgHFC23fa","GgHFC23fa"
"South Asia","HFC32",2020,0,2020,0.675,"South Asia","GHG","1990$/GgHFC32","GgHFC32"
"South Asia","HFC365mfc",2020,0,2020,0.794,"South Asia","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
"South Korea","CO2",2020,1,2020,3.666666667,"South Korea","GHG","1990$/tC","MTC"
"South Korea","CH4",2020,0,2020,25,"South Korea","GHG","1990$/tCH4","TgCH4"
"South Korea","N2O",2020,0,2020,298,"South Korea","GHG","1990$/tN2O","TgN2O"
"South Korea","C2F6",2020,0,2020,12.2,"South Korea","GHG","1990$/tC2F6","GgC2F6"
"South Korea","CF4",2020,0,2020,7.39,"South Korea","GHG","1990$/tCF4","GgCF4"
"South Korea","HFC125",2020,0,2020,3.5,"South Korea","GHG","1990$/GgHFC125","GgHFC125"
"South Korea","HFC134a",2020,0,2020,1.43,"South Korea","GHG","1990$/GgHFC134a","GgHFC134a"
"South Korea","HFC245fa",2020,0,2020,1.03,"South Korea","GHG","1990$/GgHFC245fa","GgHFC245fa"
"South Korea","SF6",2020,0,2020,22.8,"South Korea","GHG","1990$/tSF6","GgSF6"
"South Korea","CH4_AWB",2020,0,2020,25,"South Korea","GHG","1990$/tCH4","TgCH4"
"South Korea","CH4_AGR",2020,0,2020,25,"South Korea","GHG","1990$/tCH4","TgCH4"
"South Korea","N2O_AWB",2020,0,2020,298,"South Korea","GHG","1990$/tN2O","TgN2O"
"South Korea","N2O_AGR",2020,0,2020,298,"South Korea","GHG","1990$/tN2O","TgN2O"
"South Korea","CO2_LUC",2035,0.01,2035,3.666666667,"South Korea","GHG","1990$/tC","MTC"
"South Korea","HFC143a",2020,0,2020,4.47,"South Korea","GHG","1990$/GgHFC143a","GgHFC143a"
"South Korea","HFC152a",2020,0,2020,0.124,"South Korea","GHG","1990$/GgHFC152a","GgHFC152a"
"South Korea","HFC227ea",2020,0,2020,3.22,"South Korea","GHG","1990$/GgHFC227ea","GgHFC227ea"
"South Korea","HFC23",2020,0,2020,14.8,"South Korea","GHG","1990$/GgHFC23","GgHFC23"
"South Korea","HFC236fa",2020,0,2020,9.81,"South Korea","GHG","1990$/GgHFC23fa","GgHFC23fa"
"South Korea","HFC32",2020,0,2020,0.675,"South Korea","GHG","1990$/GgHFC32","GgHFC32"
"South Korea","HFC365mfc",2020,0,2020,0.794,"South Korea","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
"Southeast Asia","CO2",2020,1,2020,3.666666667,"Southeast Asia","GHG","1990$/tC","MTC"
"Southeast Asia","CH4",2020,0,2020,25,"Southeast Asia","GHG","1990$/tCH4","TgCH4"
"Southeast Asia","N2O",2020,0,2020,298,"Southeast Asia","GHG","1990$/tN2O","TgN2O"
"Southeast Asia","C2F6",2020,0,2020,12.2,"Southeast Asia","GHG","1990$/tC2F6","GgC2F6"
"Southeast Asia","CF4",2020,0,2020,7.39,"Southeast Asia","GHG","1990$/tCF4","GgCF4"
"Southeast Asia","HFC125",2020,0,2020,3.5,"Southeast Asia","GHG","1990$/GgHFC125","GgHFC125"
"Southeast Asia","HFC134a",2020,0,2020,1.43,"Southeast Asia","GHG","1990$/GgHFC134a","GgHFC134a"
"Southeast Asia","HFC245fa",2020,0,2020,1.03,"Southeast Asia","GHG","1990$/GgHFC245fa","GgHFC245fa"
"Southeast Asia","SF6",2020,0,2020,22.8,"Southeast Asia","GHG","1990$/tSF6","GgSF6"
"Southeast Asia","CH4_AWB",2020,0,2020,25,"Southeast Asia","GHG","1990$/tCH4","TgCH4"
"Southeast Asia","CH4_AGR",2020,0,2020,25,"Southeast Asia","GHG","1990$/tCH4","TgCH4"
"Southeast Asia","N2O_AWB",2020,0,2020,298,"Southeast Asia","GHG","1990$/tN2O","TgN2O"
"Southeast Asia","N2O_AGR",2020,0,2020,298,"Southeast Asia","GHG","1990$/tN2O","TgN2O"
"Southeast Asia","CO2_LUC",2020,0.01,2020,3.666666667,"Southeast Asia","GHG","1990$/tC","MTC"
"Southeast Asia","HFC143a",2020,0,2020,4.47,"Southeast Asia","GHG","1990$/GgHFC143a","GgHFC143a"
"Southeast Asia","HFC152a",2020,0,2020,0.124,"Southeast Asia","GHG","1990$/GgHFC152a","GgHFC152a"
"Southeast Asia","HFC227ea",2020,0,2020,3.22,"Southeast Asia","GHG","1990$/GgHFC227ea","GgHFC227ea"
"Southeast Asia","HFC23",2020,0,2020,14.8,"Southeast Asia","GHG","1990$/GgHFC23","GgHFC23"
"Southeast Asia","HFC236fa",2020,0,2020,9.81,"Southeast Asia","GHG","1990$/GgHFC23fa","GgHFC23fa"
"Southeast Asia","HFC32",2020,0,2020,0.675,"Southeast Asia","GHG","1990$/GgHFC32","GgHFC32"
"Southeast Asia","HFC365mfc",2020,0,2020,0.794,"Southeast Asia","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
"Taiwan","CO2",2020,1,2020,3.666666667,"Taiwan","GHG","1990$/tC","MTC"
"Taiwan","CH4",2020,0,2020,25,"Taiwan","GHG","1990$/tCH4","TgCH4"
"Taiwan","N2O",2020,0,2020,298,"Taiwan","GHG","1990$/tN2O","TgN2O"
"Taiwan","C2F6",2020,0,2020,12.2,"Taiwan","GHG","1990$/tC2F6","GgC2F6"
"Taiwan","CF4",2020,0,2020,7.39,"Taiwan","GHG","1990$/tCF4","GgCF4"
"Taiwan","HFC125",2020,0,2020,3.5,"Taiwan","GHG","1990$/GgHFC125","GgHFC125"
"Taiwan","HFC134a",2020,0,2020,1.43,"Taiwan","GHG","1990$/GgHFC134a","GgHFC134a"
"Taiwan","HFC245fa",2020,0,2020,1.03,"Taiwan","GHG","1990$/GgHFC245fa","GgHFC245fa"
"Taiwan","SF6",2020,0,2020,22.8,"Taiwan","GHG","1990$/tSF6","GgSF6"
"Taiwan","CH4_AWB",2020,0,2020,25,"Taiwan","GHG","1990$/tCH4","TgCH4"
"Taiwan","CH4_AGR",2020,0,2020,25,"Taiwan","GHG","1990$/tCH4","TgCH4"
"Taiwan","N2O_AWB",2020,0,2020,298,"Taiwan","GHG","1990$/tN2O","TgN2O"
"Taiwan","N2O_AGR",2020,0,2020,298,"Taiwan","GHG","1990$/tN2O","TgN2O"
"Taiwan","CO2_LUC",2020,0.01,2020,3.666666667,"Taiwan","GHG","1990$/tC","MTC"
"Taiwan","HFC143a",2020,0,2020,4.47,"Taiwan","GHG","1990$/GgHFC143a","GgHFC143a"
"Taiwan","HFC152a",2020,0,2020,0.124,"Taiwan","GHG","1990$/GgHFC152a","GgHFC152a"
"Taiwan","HFC227ea",2020,0,2020,3.22,"Taiwan","GHG","1990$/GgHFC227ea","GgHFC227ea"
"Taiwan","HFC23",2020,0,2020,14.8,"Taiwan","GHG","1990$/GgHFC23","GgHFC23"
"Taiwan","HFC236fa",2020,0,2020,9.81,"Taiwan","GHG","1990$/GgHFC23fa","GgHFC23fa"
"Taiwan","HFC32",2020,0,2020,0.675,"Taiwan","GHG","1990$/GgHFC32","GgHFC32"
"Taiwan","HFC365mfc",2020,0,2020,0.794,"Taiwan","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
"USA","CO2",2020,1,2020,3.666666667,"USA","GHG","1990$/tC","MTC"
"USA","CH4",2020,0,2020,25,"USA","GHG","1990$/tCH4","TgCH4"
"USA","N2O",2020,0,2020,298,"USA","GHG","1990$/tN2O","TgN2O"
"USA","C2F6",2020,0,2020,12.2,"USA","GHG","1990$/tC2F6","GgC2F6"
"USA","CF4",2020,0,2020,7.39,"USA","GHG","1990$/tCF4","GgCF4"
"USA","HFC125",2020,0,2020,3.5,"USA","GHG","1990$/GgHFC125","GgHFC125"
"USA","HFC134a",2020,0,2020,1.43,"USA","GHG","1990$/GgHFC134a","GgHFC134a"
"USA","HFC245fa",2020,0,2020,1.03,"USA","GHG","1990$/GgHFC245fa","GgHFC245fa"
"USA","SF6",2020,0,2020,22.8,"USA","GHG","1990$/tSF6","GgSF6"
"USA","CH4_AWB",2020,0,2020,25,"USA","GHG","1990$/tCH4","TgCH4"
"USA","CH4_AGR",2020,0,2020,25,"USA","GHG","1990$/tCH4","TgCH4"
"USA","N2O_AWB",2020,0,2020,298,"USA","GHG","1990$/tN2O","TgN2O"
"USA","N2O_AGR",2020,0,2020,298,"USA","GHG","1990$/tN2O","TgN2O"
"USA","CO2_LUC",2020,0.01,2020,3.666666667,"USA","GHG","1990$/tC","MTC"
"USA","HFC143a",2020,0,2020,4.47,"USA","GHG","1990$/GgHFC143a","GgHFC143a"
"USA","HFC152a",2020,0,2020,0.124,"USA","GHG","1990$/GgHFC152a","GgHFC152a"
"USA","HFC227ea",2020,0,2020,3.22,"USA","GHG","1990$/GgHFC227ea","GgHFC227ea"
"USA","HFC23",2020,0,2020,14.8,"USA","GHG","1990$/GgHFC23","GgHFC23"
"USA","HFC236fa",2020,0,2020,9.81,"USA","GHG","1990$/GgHFC23fa","GgHFC23fa"
"USA","HFC32",2020,0,2020,0.675,"USA","GHG","1990$/GgHFC32","GgHFC32"
"USA","HFC365mfc",2020,0,2020,0.794,"USA","GHG","1990$/GgHFC365mfc","GgHFC365mfc"
